6983286.066102112,1269543.468683182,181460.6112764072,-871.1130958098531,6661.879791883231,4574.824275504082,5,0.1846522,34.2411,190.6013,47.3795,326.8435,10.84856025,VANGUARD 1,|Inclined Orbit |||,NA,Satellite
6190701.769340249,-819500.9774946718,2996857.7272391124,-318.11401012278696,7678.4104849489995,2641.860363490637,11,0.14688299999999999,32.8771,9.0587,321.1334,29.2082,11.85693687,VANGUARD 2,|Inclined Orbit |||,nan,nan
359538.8665761368,-8626421.038391806,969343.6178419463,5592.336452403331,-719.3377807901899,3844.2603661650905,16,0.2025749,34.275,119.46,289.0078,50.2609,10.48686677,VANGUARD R/B,|Inclined Orbit |||,nan,nan
-4294039.418193043,-6187722.1041942695,-1309338.1018397964,4911.479112911459,-3932.586933761262,-4060.5502492567334,20,0.16651649999999998,33.3469,139.8742,329.5303,21.8013,11.55690881,VANGUARD 3,|Inclined Orbit |||,nan,nan
1150481.3794199906,4486401.128561686,-5165961.471022598,-6650.723869372673,3316.8625092103903,1537.2737426167826,22,0.013952599999999999,50.2856,44.4539,305.7099,53.0932,14.95155659,EXPLORER 7,|LEO ||Inclined Orbit |||,nan,nan
2421255.345650934,-4510289.154055711,-4796934.899250121,7062.088011206531,1362.3114983667942,2269.1872096617467,29,0.0024635,48.3791,250.989,284.056,75.7614,14.74361049,TIROS 1,|LEO ||Inclined Orbit |||,nan,nan
1181990.8079924302,2992350.8327177395,-6203368.695334853,-4805.572199530668,5645.624703901012,1718.6934585964625,46,0.0203752,66.6909,13.4816,123.2634,238.8182,14.49302073,SOLRAD 1 (GREB),|LEO ||Inclined Orbit |||,nan,nan
-3764336.9321959163,-5570500.143484613,1970918.4686978844,3762.599347448948,-39.235842748712855,6615.177140853585,47,0.0234862,66.6656,121.9014,293.4686,64.1888,14.42091726,THOR ABLESTAR R/B,|LEO ||Inclined Orbit |||,nan,nan
-4388461.0020287065,-5196622.493536337,-4224406.217354357,2819.303391592807,-5382.783260562471,3554.8384347935043,50,0.011415999999999999,47.2323,83.0868,2.2377,357.8904,12.20112521,DELTA 1 R/B,|LEO ||Inclined Orbit |||,Inactive,Rocket-Stage
1616000.0810407181,6498786.149898624,4322434.069926194,-6079.75049323879,-765.3031206012625,3541.389684865907,53,0.0097253,47.2735,220.8474,118.8342,242.225,12.17241884,ECHO 1 DEB (METAL OBJ),|LEO ||Inclined Orbit |||,Inactive,Debris
4245438.399824996,-5071225.408704624,3292949.344727847,5893.767222090487,4270.302530105947,-1242.747404672017,58,0.0165033,28.3292,31.5725,172.193,188.1231,13.46322363,COURIER 1B,|LEO ||Inclined Orbit |||,nan,nan
1483817.4685290942,-6661448.438552211,-2757791.839449778,7025.633067130018,790.8080419204374,2182.518370699579,59,0.0189228,28.2467,155.5815,28.5411,332.5351,13.52977243,THOR ABLESTAR R/B,|LEO ||Inclined Orbit |||,nan,nan
-5697760.300653711,1306438.3838542907,4703176.18191531,-2148.28594472499,-7146.237022885366,623.1798414542643,82,0.11739329999999999,38.8534,152.3995,143.5532,225.116,12.26062381,SCOUT X-1 R/B,|Inclined Orbit |||,nan,nan
-176414.4633225559,6748379.4640635215,-3238305.1143538835,-6224.188785467818,1402.8669454883882,3234.0180600297813,85,0.0387528,38.7707,318.7231,222.6536,134.3506,14.20741943,SCOUT X-1 DEB,|LEO ||Inclined Orbit |||,nan,nan
6953036.2468422735,-733493.8778181209,-1531000.940510772,1017.9876724357238,6655.788188064923,3322.6507052527677,107,0.0546773,28.7898,111.4447,212.3162,144.2767,14.08970142,EXPLORER 11,|LEO ||Inclined Orbit |||,nan,nan
5184341.027738679,-4305901.266727483,-1880528.6457692098,4482.581470561702,3071.4279753267065,5242.011924877445,115,0.0035383999999999997,48.1653,216.2425,300.9596,58.7841,14.83585628,THOR ABLE DEB (YO),|LEO ||Inclined Orbit |||,nan,nan
-3603510.7627179413,-6241562.61283387,-1383204.9022264513,1941.786050551838,-2531.2028444316397,6625.302626524047,116,0.007607,66.808,178.3069,354.8741,5.1551,13.91771575,TRANSIT 4A,|LEO ||Inclined Orbit |||,nan,nan
-3339015.8351869667,-4613543.612847675,4455049.522538476,724.532962565613,-5335.779531481422,-5077.218742604411,120,0.0112312,66.7071,340.7097,139.664,221.2855,14.25398675,THOR ABLESTAR DEB,|LEO ||Inclined Orbit |||,nan,nan
-5502315.995184464,681791.9944132228,-4593368.858585928,-4540.4603138424,-3275.6668930505416,4857.02341398016,123,0.0108624,66.6859,91.6623,59.9888,301.1939,14.37069998,THOR ABLESTAR DEB,|LEO ||Inclined Orbit |||,nan,nan
4529572.549832091,5460371.340227946,1224351.2553743706,-3025.9363081863066,1013.4860362100659,6755.194716394449,125,0.0080115,66.8754,330.6364,221.7155,137.7806,14.0551498,THOR ABLESTAR DEB,|LEO ||Inclined Orbit |||,nan,nan
4200756.322811498,33380.98228441867,5756264.933735378,4424.250719787556,5058.452649810006,-3302.6750850363883,126,0.006072999999999999,66.7127,116.357,57.2714,303.4221,14.3624895,THOR ABLESTAR DEB,|LEO ||Inclined Orbit |||,nan,nan
3378448.104544687,-6479353.992866178,-285457.40894765366,2680.018698139376,1167.4030924725746,6757.9255604881755,128,0.0093147,66.6738,223.3753,7.5528,352.6932,14.01192395,THOR ABLESTAR DEB,|LEO ||Inclined Orbit |||,nan,nan
-705900.3719550216,2797701.6502534174,-6618471.273357378,-6894.740915630702,-2790.3566927824745,-435.5801724481029,131,0.007764399999999999,66.7351,128.9019,152.4549,208.0683,14.00688889,THOR ABLESTAR DEB,|LEO ||Inclined Orbit |||,nan,nan
